,_id,id,type,crt,mdt,ts,data_dts,data_seq,data_status,data_fw_version,data_user_input_bt1,data_user_input_bt2,data_potentiometer,data_capsense_slider,data_capsense_bt1,data_capsense_bt2,xensiv_pressure,xensiv_temperature,orientation_accel_x,orientation_accel_y,orientation_accel_z,orientation_gyro_x,orientation_gyro_y,orientation_gyro_z,orientation_mag_x,orientation_mag_y,orientation_mag_z,mic_analog_mic,mic_digital_mic
235,63e28069a17175001946e836,TEST000002,410001,2023-02-07 23:46:33,2023-02-07 16:46:33,2023-02-07 23:46:33,2023-02-07 23:46:33.136,205,1.0,1.0.1,,,,,,,916,28,-1954,4185,428,3580,-2872,10821,-6172,6594,2958,,
236,63e2807da17175001946e839,TEST000002,410001,2023-02-07 23:46:53,2023-02-07 16:46:53,2023-02-07 23:46:53,2023-02-07 23:46:53.139,209,1.0,1.0.1,,,,,,,988,26,-11974,13651,10538,-13177,5770,7254,8470,7687,3425,,
237,63e28091aec9e600122e722b,TEST000002,410001,2023-02-07 23:47:13,2023-02-07 16:47:13,2023-02-07 23:47:13,2023-02-07 23:47:13.143,213,1.0,1.0.1,,,,,,,925,27,12649,7058,8088,8117,-5469,2375,-15736,549,12720,,
238,63e280a5a17175001946e83d,TEST000002,410001,2023-02-07 23:47:33,2023-02-07 16:47:33,2023-02-07 23:47:33,2023-02-07 23:47:33.148,217,1.0,1.0.1,,,,,,,991,25,13041,-10938,-14031,10869,-9184,10471,11797,2792,10023,,
239,63e280b9349d0500190e4e8b,TEST000002,410001,2023-02-07 23:47:53,2023-02-07 16:47:53,2023-02-07 23:47:53,2023-02-07 23:47:53.152,221,1.0,1.0.1,,,,,,,973,28,122,-14294,12092,-1398,-3855,2541,-11971,5958,4541,,
240,63e280cda17175001946e840,TEST000002,410001,2023-02-07 23:48:13,2023-02-07 16:48:13,2023-02-07 23:48:13,2023-02-07 23:48:13.158,225,1.0,1.0.1,,,,,,,925,26,-8903,-4037,-2956,8891,-5507,-7876,15623,15851,-1863,,
241,63e280e1aec9e600122e7230,TEST000002,410001,2023-02-07 23:48:33,2023-02-07 16:48:33,2023-02-07 23:48:33,2023-02-07 23:48:33.161,229,1.0,1.0.1,,,,,,,941,29,-12789,-2485,-10859,1753,-13077,-10287,-15301,6243,-1795,,
242,63e280f5aec9e600122e7234,TEST000002,410001,2023-02-07 23:48:53,2023-02-07 16:48:53,2023-02-07 23:48:53,2023-02-07 23:48:53.165,233,1.0,1.0.1,,,,,,,918,28,-277,8833,8464,-8253,-3242,-4206,11879,9581,7105,,
243,63e28109a17175001946e846,TEST000002,410001,2023-02-07 23:49:13,2023-02-07 16:49:13,2023-02-07 23:49:13,2023-02-07 23:49:13.169,237,1.0,1.0.1,,,,,,,994,27,-905,2104,10251,3017,-3119,-15660,-15114,7642,-2486,,
244,63e2811da17175001946e847,TEST000002,410001,2023-02-07 23:49:33,2023-02-07 16:49:33,2023-02-07 23:49:33,2023-02-07 23:49:33.174,241,1.0,1.0.1,,,,,,,985,29,-13158,817,11675,10473,12846,10152,-14525,-5814,10628,,
245,6424f5644be23e4779b6afeb,TEST000002,410001,,,2023-03-30 09:35:16,2022-04-26 11:10:32.574,287,,1.0.2,,,,,,,1011,23,-240,-233,-15732,-10,3,-7,-20,59,-28,,
246,6424f5654be23e29f3b6afed,TEST000002,410001,,,2023-03-30 09:35:17,2022-04-26 11:10:32.574,288,,1.0.2,,,,,,,1011,23,-292,-308,-15809,-10,8,-11,-21,60,-29,,
247,6424f5664be23ec0bab6aff4,TEST000002,410001,,,2023-03-30 09:35:18,2022-04-26 11:10:32.574,289,,1.0.2,,,,,,,1011,23,-316,-340,-15708,-19,-2,-1,-20,60,-28,,
248,6424f5674be23e1ff1b6aff8,TEST000002,410001,,,2023-03-30 09:35:19,2022-04-26 11:10:32.574,290,,1.0.2,,,,,,,1011,23,-431,-283,-15704,-8,1,-16,-20,61,-26,,
249,6424f5684be23e3e89b6afff,TEST000002,410001,,,2023-03-30 09:35:20,2022-04-26 11:10:32.574,291,,1.0.2,,,,,,,1011,23,-425,-203,-15564,-7,0,-17,-20,60,-28,,
250,6424f5694be23e4c81b6b003,TEST000002,410001,,,2023-03-30 09:35:21,2022-04-26 11:10:32.574,292,,1.0.2,,,,,,,1011,23,-336,-208,-15710,-9,6,-10,-20,60,-30,,
251,6424f56a4be23e9cc0b6b007,TEST000002,410001,,,2023-03-30 09:35:22,2022-04-26 11:10:32.574,293,,1.0.2,,,,,,,1011,23,-410,-296,-15750,-12,6,-5,-20,60,-29,,
252,6424f56b4be23e0ab4b6b00e,TEST000002,410001,,,2023-03-30 09:35:23,2022-04-26 11:10:32.574,294,,1.0.2,,,,,,,1011,23,-388,-149,-15647,-11,7,-10,-21,60,-28,,
253,6424f56c4be23e2a19b6b012,TEST000002,410001,,,2023-03-30 09:35:24,2022-04-26 11:10:32.574,295,,1.0.2,,,,,,,1011,23,-428,-236,-15574,-10,6,-3,-20,61,-30,,
254,6424f56d4be23e6da1b6b018,TEST000002,410001,,,2023-03-30 09:35:25,2022-04-26 11:10:32.574,296,,1.0.2,,,,,,,1011,23,-316,-306,-15699,-7,-1,-7,-20,61,-28,,
255,6424f56e4be23eb03db6b022,TEST000002,410001,,,2023-03-30 09:35:26,2022-04-26 11:10:32.574,297,,1.0.2,,,,,,,1011,23,-466,-333,-15655,-9,9,-10,-20,60,-28,,
256,6424f56f4be23e2d82b6b027,TEST000002,410001,,,2023-03-30 09:35:27,2022-04-26 11:10:32.574,298,,1.0.2,,,,,,,1011,23,-398,-247,-15708,-1,8,-2,-20,61,-29,,
257,6424f5704be23eb7d1b6b02c,TEST000002,410001,,,2023-03-30 09:35:28,2022-04-26 11:10:32.574,299,,1.0.2,,,,,,,1011,23,-291,-173,-15648,-20,2,1,-20,60,-29,,
258,6424f5714be23e0d81b6b032,TEST000002,410001,,,2023-03-30 09:35:29,2022-04-26 11:10:32.574,300,,1.0.2,,,,,,,1011,23,-297,-302,-15751,-11,9,-2,-20,60,-29,,
259,63e28131349d0500190e4e90,TEST000002,410001,2023-02-07 23:49:53,2023-02-07 16:49:53,2023-02-07 23:49:53,2023-02-07 23:49:53.177,245,1.0,1.0.1,,,,,,,942,25,6399,3398,12875,1427,14551,1573,-1601,-3247,-13574,,
260,63e28145a17175001946e84b,TEST000002,410001,2023-02-07 23:50:13,2023-02-07 16:50:13,2023-02-07 23:50:13,2023-02-07 23:50:13.180,249,1.0,1.0.1,,,,,,,940,26,2931,13130,-90,5456,889,13191,11048,15626,-6796,,
261,63e28159a17175001946e84c,TEST000002,410001,2023-02-07 23:50:33,2023-02-07 16:50:33,2023-02-07 23:50:33,2023-02-07 23:50:33.184,253,1.0,1.0.1,,,,,,,938,27,-1669,-9694,6829,5284,-6619,2396,-7567,-9720,7478,,
262,63e28172aec9e600122e723a,TEST000002,410001,2023-02-07 23:50:58,2023-02-07 16:50:58,2023-02-07 23:50:58,2023-02-07 23:50:58.189,1,1.0,1.0.1,,,,,,,960,30,-2376,10951,12461,-4470,-5956,-3408,14179,-14154,-9374,,
263,63e28186a17175001946e851,TEST000002,410001,2023-02-07 23:51:18,2023-02-07 16:51:18,2023-02-07 23:51:18,2023-02-07 23:51:18.193,5,1.0,1.0.1,,,,,,,939,26,-5586,8420,3573,10033,-13863,-10394,-91,14188,982,,
264,63e2819aaec9e600122e723d,TEST000002,410001,2023-02-07 23:51:38,2023-02-07 16:51:38,2023-02-07 23:51:38,2023-02-07 23:51:38.198,9,1.0,1.0.1,,,,,,,986,27,-3733,10874,14520,-2298,-10490,-7500,-10674,9526,-1253,,
265,63e281ae349d0500190e4e95,TEST000002,410001,2023-02-07 23:51:58,2023-02-07 16:51:58,2023-02-07 23:51:58,2023-02-07 23:51:58.201,13,1.0,1.0.1,,,,,,,942,28,12291,-13300,-10933,12709,642,1057,-9184,10899,14328,,
266,63e281c2a17175001946e855,TEST000002,410001,2023-02-07 23:52:18,2023-02-07 16:52:18,2023-02-07 23:52:18,2023-02-07 23:52:18.204,17,1.0,1.0.1,,,,,,,963,29,-3888,-8624,14754,-12418,-13712,10999,6768,11772,4366,,
267,63e281d6aec9e600122e7241,TEST000002,410001,2023-02-07 23:52:38,2023-02-07 16:52:38,2023-02-07 23:52:38,2023-02-07 23:52:38.208,21,1.0,1.0.1,,,,,,,926,30,1930,14450,12454,-15798,186,-6248,13269,-10070,-15228,,
268,63e281ea349d0500190e4e99,TEST000002,410001,2023-02-07 23:52:58,2023-02-07 16:52:58,2023-02-07 23:52:58,2023-02-07 23:52:58.213,25,1.0,1.0.1,,,,,,,952,29,5402,-15679,12408,-273,-11636,-7603,-4654,-4224,8396,,
269,63e281fea17175001946e859,TEST000002,410001,2023-02-07 23:53:18,2023-02-07 16:53:18,2023-02-07 23:53:18,2023-02-07 23:53:18.217,29,1.0,1.0.1,,,,,,,991,26,11469,-9581,11859,-8318,6579,-9819,-4367,6714,1998,,
270,6424f5724be23e7cdcb6b037,TEST000002,410001,,,2023-03-30 09:35:30,2022-04-26 11:10:32.574,301,,1.0.2,,,,,,,1011,23,-259,-154,-15672,-13,11,-13,-21,60,-29,,
271,6424f5734be23ea5a5b6b03b,TEST000002,410001,,,2023-03-30 09:35:31,2022-04-26 11:10:32.574,302,,1.0.2,,,,,,,1011,23,-423,-279,-15759,-16,5,-15,-21,61,-28,,
272,6424f5744be23eaae5b6b03e,TEST000002,410001,,,2023-03-30 09:35:32,2022-04-26 11:10:32.574,303,,1.0.2,,,,,,,1011,23,-255,-329,-15757,-1,15,-9,-20,60,-29,,
273,6424f5754be23e3fd6b6b045,TEST000002,410001,,,2023-03-30 09:35:33,2022-04-26 11:10:32.574,304,,1.0.2,,,,,,,1011,23,-258,-302,-15670,-3,-2,2,-20,60,-30,,
274,6424f5764be23e1e4cb6b04a,TEST000002,410001,,,2023-03-30 09:35:34,2022-04-26 11:10:32.574,305,,1.0.2,,,,,,,1011,23,-252,-287,-15732,-15,6,-20,-21,60,-28,,
275,6424f5774be23e1c30b6b050,TEST000002,410001,,,2023-03-30 09:35:35,2022-04-26 11:10:32.574,306,,1.0.2,,,,,,,1011,23,-362,-277,-15759,-14,4,-10,-20,60,-29,,
276,6424f5784be23e18d0b6b057,TEST000002,410001,,,2023-03-30 09:35:36,2022-04-26 11:10:32.574,307,,1.0.2,,,,,,,1011,23,-314,-388,-15788,-23,2,-7,-21,60,-28,,
277,6424f5794be23e5a8ab6b05c,TEST000002,410001,,,2023-03-30 09:35:37,2022-04-26 11:10:32.574,308,,1.0.2,,,,,,,1011,23,-440,-200,-15574,4,-2,-13,-21,59,-29,,
278,6424f57a4be23e7341b6b062,TEST000002,410001,,,2023-03-30 09:35:38,2022-04-26 11:10:32.574,309,,1.0.2,,,,,,,1011,23,-280,-299,-15520,-10,-2,-8,-20,59,-28,,
279,6424f57b4be23eae0bb6b068,TEST000002,410001,,,2023-03-30 09:35:39,2022-04-26 11:10:32.574,310,,1.0.2,,,,,,,1011,23,-261,-300,-15596,-5,7,-11,-20,61,-28,,
280,6424f57c4be23e1cfcb6b06e,TEST000002,410001,,,2023-03-30 09:35:40,2022-04-26 11:10:32.574,311,,1.0.2,,,,,,,1011,23,-317,-241,-15673,-7,1,-12,-20,60,-27,,
281,6424f57d4be23e05dab6b076,TEST000002,410001,,,2023-03-30 09:35:41,2022-04-26 11:10:32.574,313,,1.0.2,,,,,,,1011,23,-256,-285,-15520,-7,-4,0,-21,61,-29,,
282,6424f57d4be23e7cb7b6b071,TEST000002,410001,,,2023-03-30 09:35:41,2022-04-26 11:10:32.574,312,,1.0.2,,,,,,,1011,23,-317,-265,-15513,-11,4,-5,-19,60,-28,,
283,6424f57e4be23e00b4b6b07b,TEST000002,410001,,,2023-03-30 09:35:42,2022-04-26 11:10:32.574,314,,1.0.2,,,,,,,1011,23,-197,-209,-15545,-8,-4,-12,-21,59,-28,,
284,6424f57f4be23e3473b6b07e,TEST000002,410001,,,2023-03-30 09:35:43,2022-04-26 11:10:32.574,315,,1.0.2,,,,,,,1011,23,-272,-281,-15651,-14,2,5,-21,61,-28,,
285,63e28212a17175001946e85b,TEST000002,410001,2023-02-07 23:53:38,2023-02-07 16:53:38,2023-02-07 23:53:38,2023-02-07 23:53:38.223,33,1.0,1.0.1,,,,,,,946,26,-12782,-11483,5241,-117,15459,13308,-14399,-9867,78,,
286,63e28226aec9e600122e7245,TEST000002,410001,2023-02-07 23:53:58,2023-02-07 16:53:58,2023-02-07 23:53:58,2023-02-07 23:53:58.227,37,1.0,1.0.1,,,,,,,912,28,2432,-3131,11343,8511,-10328,-11911,-15217,-4342,-15406,,
287,63e2823aaec9e600122e7248,TEST000002,410001,2023-02-07 23:54:18,2023-02-07 16:54:18,2023-02-07 23:54:18,2023-02-07 23:54:18.232,41,1.0,1.0.1,,,,,,,992,29,-12809,826,9013,13427,-15232,5161,3692,7315,14481,,
288,63e2824ea17175001946e85e,TEST000002,410001,2023-02-07 23:54:38,2023-02-07 16:54:38,2023-02-07 23:54:38,2023-02-07 23:54:38.235,45,1.0,1.0.1,,,,,,,955,30,4957,12600,-15954,-8829,-6257,-4012,-15236,-10377,-6404,,
289,63e28262aec9e600122e724c,TEST000002,410001,2023-02-07 23:54:58,2023-02-07 16:54:58,2023-02-07 23:54:58,2023-02-07 23:54:58.239,49,1.0,1.0.1,,,,,,,940,29,-11477,-10973,14898,5671,1202,4163,7476,2978,-15423,,
290,63e28276a17175001946e860,TEST000002,410001,2023-02-07 23:55:18,2023-02-07 16:55:18,2023-02-07 23:55:18,2023-02-07 23:55:18.243,53,1.0,1.0.1,,,,,,,950,27,-4645,3501,-5683,-7677,-7853,-14158,-6200,-7859,639,,
291,63e2828aa17175001946e861,TEST000002,410001,2023-02-07 23:55:38,2023-02-07 16:55:38,2023-02-07 23:55:38,2023-02-07 23:55:38.247,57,1.0,1.0.1,,,,,,,946,27,-10002,9102,4721,5317,-10248,-14704,9402,-13543,13555,,
292,63e2829e349d0500190e4ea3,TEST000002,410001,2023-02-07 23:55:58,2023-02-07 16:55:58,2023-02-07 23:55:58,2023-02-07 23:55:58.252,61,1.0,1.0.1,,,,,,,904,30,14359,12715,-1257,-2487,-1719,7392,-13056,2375,-11312,,
293,63e282b2a17175001946e868,TEST000002,410001,2023-02-07 23:56:18,2023-02-07 16:56:18,2023-02-07 23:56:18,2023-02-07 23:56:18.254,65,1.0,1.0.1,,,,,,,999,26,8486,8330,13547,15452,-14319,4136,-465,52,11902,,
294,63e282c6349d0500190e4ea4,TEST000002,410001,2023-02-07 23:56:38,2023-02-07 16:56:38,2023-02-07 23:56:38,2023-02-07 23:56:38.258,69,1.0,1.0.1,,,,,,,978,28,-3528,4347,10599,6205,14473,10263,11363,15649,-3629,,
295,63e282daa17175001946e86c,TEST000002,410001,2023-02-07 23:56:58,2023-02-07 16:56:58,2023-02-07 23:56:58,2023-02-07 23:56:58.261,73,1.0,1.0.1,,,,,,,974,26,12788,-7940,1769,-325,3661,-7605,-10388,-4310,-8280,,
296,6424f5804be23e2312b6b084,TEST000002,410001,,,2023-03-30 09:35:44,2022-04-26 11:10:32.574,316,,1.0.2,,,,,,,1011,23,-392,-296,-15692,-6,8,-7,-20,61,-29,,
297,6424f5814be23e584cb6b088,TEST000002,410001,,,2023-03-30 09:35:45,2022-04-26 11:10:32.574,317,,1.0.2,,,,,,,1011,23,-462,-328,-15715,-6,9,-5,-20,60,-27,,
298,6424f5824be23e22b4b6b08f,TEST000002,410001,,,2023-03-30 09:35:46,2022-04-26 11:10:32.574,318,,1.0.2,,,,,,,1011,23,-467,-222,-15598,-8,3,-19,-20,60,-30,,
299,6424f5834be23e546db6b093,TEST000002,410001,,,2023-03-30 09:35:47,2022-04-26 11:10:32.574,319,,1.0.2,,,,,,,1011,23,-374,-273,-15634,5,6,-3,-20,60,-30,,
300,6424f5844be23e9266b6b099,TEST000002,410001,,,2023-03-30 09:35:48,2022-04-26 11:10:32.574,320,,1.0.2,,,,,,,1011,23,-288,-247,-15576,-8,2,-6,-21,61,-30,,
301,6424f5854be23e1cfdb6b0a0,TEST000002,410001,,,2023-03-30 09:35:49,2022-04-26 11:10:32.574,321,,1.0.2,,,,,,,1011,23,-287,-281,-15504,-21,1,-7,-19,61,-27,,
302,6424f5864be23eb6fab6b0a4,TEST000002,410001,,,2023-03-30 09:35:50,2022-04-26 11:10:32.574,322,,1.0.2,,,,,,,1011,23,-366,-301,-15874,-11,3,-9,-20,60,-28,,
303,6424f5874be23e42a8b6b0a9,TEST000002,410001,,,2023-03-30 09:35:51,2022-04-26 11:10:32.574,323,,1.0.2,,,,,,,1011,23,-303,-294,-15640,-15,1,-10,-20,60,-27,,
304,6424f5884be23e9946b6b0ad,TEST000002,410001,,,2023-03-30 09:35:52,2022-04-26 11:10:32.574,324,,1.0.2,,,,,,,1011,23,-358,-236,-15706,-10,2,-16,-19,61,-28,,
305,6424f5894be23e13f4b6b0b4,TEST000002,410001,,,2023-03-30 09:35:53,2022-04-26 11:10:32.574,325,,1.0.2,,,,,,,1011,23,-443,-264,-15766,-3,1,-8,-20,60,-29,,
306,6424f58a4be23e5a64b6b0ba,TEST000002,410001,,,2023-03-30 09:35:54,2022-04-26 11:10:32.574,326,,1.0.2,,,,,,,1011,23,-237,-231,-15606,-5,6,-17,-21,60,-28,,
307,6424f58b4be23e6bcdb6b0bf,TEST000002,410001,,,2023-03-30 09:35:55,2022-04-26 11:10:32.574,327,,1.0.2,,,,,,,1011,23,-369,-198,-15582,-13,4,-4,-21,61,-28,,
308,6424f58c4be23ee5f5b6b0c1,TEST000002,410001,,,2023-03-30 09:35:56,2022-04-26 11:10:32.574,328,,1.0.2,,,,,,,1011,23,-386,-377,-15749,-8,6,-15,-21,60,-27,,
309,6424f58d4be23eb3edb6b0c8,TEST000002,410001,,,2023-03-30 09:35:57,2022-04-26 11:10:32.574,329,,1.0.2,,,,,,,1011,23,-334,-332,-15532,-9,1,-9,-20,60,-28,,
310,63e282eea17175001946e86e,TEST000002,410001,2023-02-07 23:57:18,2023-02-07 16:57:18,2023-02-07 23:57:18,2023-02-07 23:57:18.266,77,1.0,1.0.1,,,,,,,960,26,15671,-3432,-15681,5118,3124,7623,-9394,-39,10262,,
311,63e28302a17175001946e870,TEST000002,410001,2023-02-07 23:57:38,2023-02-07 16:57:38,2023-02-07 23:57:38,2023-02-07 23:57:38.269,81,1.0,1.0.1,,,,,,,974,27,-11001,9606,-14031,3862,-15228,-13758,-9136,-10106,-9576,,
312,63e28316aec9e600122e7255,TEST000002,410001,2023-02-07 23:57:58,2023-02-07 16:57:58,2023-02-07 23:57:58,2023-02-07 23:57:58.273,85,1.0,1.0.1,,,,,,,976,26,-2,-10779,-2930,8702,9026,-9314,14458,-6350,-6299,,
313,63e2832a349d0500190e4ea9,TEST000002,410001,2023-02-07 23:58:18,2023-02-07 16:58:18,2023-02-07 23:58:18,2023-02-07 23:58:18.277,89,1.0,1.0.1,,,,,,,963,26,4459,5288,4620,-2885,4286,12009,-8164,14705,-12966,,
314,63e28365a17175001946e873,TEST000002,410001,2023-02-07 23:59:17,2023-02-07 16:59:17,2023-02-07 23:59:17,2023-02-07 23:59:17.204,93,1.0,1.0.1,,,,,,,950,28,15432,168,-10944,-9491,-1546,-14644,-3682,6979,2272,,
315,63e28379a17175001946e875,TEST000002,410001,2023-02-07 23:59:37,2023-02-07 16:59:37,2023-02-07 23:59:37,2023-02-07 23:59:37.203,97,1.0,1.0.1,,,,,,,958,29,9034,-1650,-453,6176,11731,-272,4513,6465,2549,,
316,63e28719349d0500190e4ead,TEST000002,410001,2023-02-08 00:15:05,2023-02-07 17:15:05,2023-02-08 00:15:05,2023-02-08 00:15:05.099,101,1.0,1.0.1,,,,,,,995,25,-13849,-12181,-9933,7005,12016,-15664,-12462,2643,-9256,,
317,63e2872da17175001946e879,TEST000002,410001,2023-02-08 00:15:25,2023-02-07 17:15:25,2023-02-08 00:15:25,2023-02-08 00:15:25.125,105,1.0,1.0.1,,,,,,,967,27,-8522,-4178,-6219,7248,3197,-6468,14861,11376,7102,,
318,63e28741a17175001946e87d,TEST000002,410001,2023-02-08 00:15:45,2023-02-07 17:15:45,2023-02-08 00:15:45,2023-02-08 00:15:45.137,109,1.0,1.0.1,,,,,,,903,30,-3805,12577,-998,-5872,7822,-12994,-5490,12609,-223,,
319,63e28b1ea17175001946e880,TEST000002,410001,2023-02-08 00:32:14,2023-02-07 17:32:14,2023-02-08 00:32:14,2023-02-08 00:32:14.183,113,1.0,1.0.1,,,,,,,992,26,-9855,-10764,12575,-7624,-9963,14282,-15731,7766,3124,,
320,63e28b32aec9e600122e725e,TEST000002,410001,2023-02-08 00:32:34,2023-02-07 17:32:34,2023-02-08 00:32:34,2023-02-08 00:32:34.190,117,1.0,1.0.1,,,,,,,971,29,6858,11422,12895,9084,-12210,7267,-7133,9839,-14745,,
321,63e28b46a17175001946e883,TEST000002,410001,2023-02-08 00:32:54,2023-02-07 17:32:54,2023-02-08 00:32:54,2023-02-08 00:32:54.196,121,1.0,1.0.1,,,,,,,982,29,-1211,-9500,14750,-4721,698,-15893,-14047,-5048,13392,,
322,6424f58e4be23ef164b6b0cc,TEST000002,410001,,,2023-03-30 09:35:58,2022-04-26 11:10:32.574,330,,1.0.2,,,,,,,1011,23,-382,-280,-15525,-10,5,-10,-20,60,-27,,
323,6424f58f4be23e2a5ab6b0d0,TEST000002,410001,,,2023-03-30 09:35:59,2022-04-26 11:10:32.574,331,,1.0.2,,,,,,,1011,23,-364,-276,-15663,-3,4,-12,-21,60,-28,,
324,6424f5904be23ea139b6b0d4,TEST000002,410001,,,2023-03-30 09:36:00,2022-04-26 11:10:32.574,332,,1.0.2,,,,,,,1011,23,-345,-121,-15783,-12,-2,-6,-21,60,-30,,
325,6424f5914be23efe14b6b0d7,TEST000002,410001,,,2023-03-30 09:36:01,2022-04-26 11:10:32.574,333,,1.0.2,,,,,,,1011,23,-408,-298,-15753,-8,1,-7,-19,60,-28,,
326,6424f5924be23e9800b6b0de,TEST000002,410001,,,2023-03-30 09:36:02,2022-04-26 11:10:32.574,334,,1.0.2,,,,,,,1011,23,-242,-410,-15755,-11,5,-14,-20,60,-29,,
327,6424f5934be23e7dffb6b0e3,TEST000002,410001,,,2023-03-30 09:36:03,2022-04-26 11:10:32.574,335,,1.0.2,,,,,,,1011,23,-397,-293,-15757,-3,4,-11,-20,60,-28,,
328,6424f5944be23e21d1b6b0e9,TEST000002,410001,,,2023-03-30 09:36:04,2022-04-26 11:10:32.574,336,,1.0.2,,,,,,,1011,23,-454,-213,-15586,-9,0,-5,-20,60,-28,,
329,6424f5954be23e1d1ab6b0ee,TEST000002,410001,,,2023-03-30 09:36:05,2022-04-26 11:10:32.574,337,,1.0.2,,,,,,,1011,23,-240,-266,-15480,-9,0,-6,-20,60,-30,,
330,6424f5964be23e6b1eb6b0f3,TEST000002,410001,,,2023-03-30 09:36:06,2022-04-26 11:10:32.574,338,,1.0.2,,,,,,,1011,23,-372,-279,-15605,-11,10,-6,-20,60,-28,,
331,6424f5974be23e97aab6b0fa,TEST000002,410001,,,2023-03-30 09:36:07,2022-04-26 11:10:32.574,339,,1.0.2,,,,,,,1011,23,-310,-244,-15584,-18,4,-2,-19,61,-28,,
332,6424f5984be23e0948b6b0ff,TEST000002,410001,,,2023-03-30 09:36:08,2022-04-26 11:10:32.574,340,,1.0.2,,,,,,,1011,23,-417,-177,-15677,-5,6,-11,-20,60,-28,,
333,6424f5994be23e5f6fb6b105,TEST000002,410001,,,2023-03-30 09:36:09,2022-04-26 11:10:32.574,341,,1.0.2,,,,,,,1011,23,-325,-195,-15518,-11,5,-5,-21,60,-29,,
334,6424f59a4be23e0d4eb6b109,TEST000002,410001,,,2023-03-30 09:36:10,2022-04-26 11:10:32.574,342,,1.0.2,,,,,,,1011,23,-276,-278,-15690,-10,5,-13,-19,60,-28,,
335,63e28b5aa17175001946e885,TEST000002,410001,2023-02-08 00:33:14,2023-02-07 17:33:14,2023-02-08 00:33:14,2023-02-08 00:33:14.204,125,1.0,1.0.1,,,,,,,916,27,7668,-13214,-10585,-14358,11589,-15164,-2762,-12231,-3061,,
336,63e28b6e349d0500190e4eb5,TEST000002,410001,2023-02-08 00:33:34,2023-02-07 17:33:34,2023-02-08 00:33:34,2023-02-08 00:33:34.212,129,1.0,1.0.1,,,,,,,997,28,9483,-5711,-6405,-4974,-2367,14722,12898,2359,-11524,,
337,63e28f7baec9e600122e7261,TEST000002,410001,2023-02-08 00:50:51,2023-02-07 17:50:51,2023-02-08 00:50:51,2023-02-08 00:50:51.129,133,1.0,1.0.1,,,,,,,903,28,-11676,-2189,4494,-11756,7885,-5899,9165,-856,-12099,,
338,63e28f8fa17175001946e88a,TEST000002,410001,2023-02-08 00:51:11,2023-02-07 17:51:11,2023-02-08 00:51:11,2023-02-08 00:51:11.144,137,1.0,1.0.1,,,,,,,934,28,-3837,-13925,-15478,-11566,-747,9653,7720,15262,-3571,,
339,63e293c7349d0500190e4eb8,TEST000002,410001,2023-02-08 01:09:11,2023-02-07 18:09:11,2023-02-08 01:09:11,2023-02-08 01:09:10.464,141,1.0,1.0.1,,,,,,,969,26,2821,12056,11840,3195,5866,4021,7208,11070,-15821,,
340,63e293daa17175001946e88e,TEST000002,410001,2023-02-08 01:09:30,2023-02-07 18:09:30,2023-02-08 01:09:30,2023-02-08 01:09:30.474,145,1.0,1.0.1,,,,,,,917,27,4422,-8351,-8692,14965,4601,-13863,-4319,13951,13059,,
341,63e293eea17175001946e890,TEST000002,410001,2023-02-08 01:09:50,2023-02-07 18:09:50,2023-02-08 01:09:50,2023-02-08 01:09:50.483,149,1.0,1.0.1,,,,,,,902,28,-9693,-7114,-9923,-11228,3441,9746,-15069,13270,1822,,
342,63e29402aec9e600122e7266,TEST000002,410001,2023-02-08 01:10:10,2023-02-07 18:10:10,2023-02-08 01:10:10,2023-02-08 01:10:10.491,153,1.0,1.0.1,,,,,,,932,26,5999,1006,8413,-11464,858,-15515,8983,-7480,-1300,,
343,63e29416aec9e600122e7269,TEST000002,410001,2023-02-08 01:10:30,2023-02-07 18:10:30,2023-02-08 01:10:30,2023-02-08 01:10:30.500,157,1.0,1.0.1,,,,,,,996,28,-6470,12909,-11146,-2121,3688,15628,12121,-2233,-4132,,
344,63e2942aaec9e600122e726d,TEST000002,410001,2023-02-08 01:10:50,2023-02-07 18:10:50,2023-02-08 01:10:50,2023-02-08 01:10:50.509,161,1.0,1.0.1,,,,,,,985,25,-443,-7656,3322,-3298,12795,-7642,-8569,2085,-1009,,
345,63e2943ea17175001946e894,TEST000002,410001,2023-02-08 01:11:10,2023-02-07 18:11:10,2023-02-08 01:11:10,2023-02-08 01:11:10.518,165,1.0,1.0.1,,,,,,,919,25,10183,975,5455,4240,15407,15117,-3179,10508,9789,,
346,6424f59b4be23e78a6b6b10f,TEST000002,410001,,,2023-03-30 09:36:11,2022-04-26 11:10:32.574,343,,1.0.2,,,,,,,1011,23,-304,-142,-15539,-15,7,-11,-20,61,-29,,
347,6424f59c4be23e4a6fb6b113,TEST000002,410001,,,2023-03-30 09:36:12,2022-04-26 11:10:32.574,344,,1.0.2,,,,,,,1011,23,-243,-291,-15625,-7,0,-9,-20,60,-29,,
348,6424f59d4be23e0249b6b116,TEST000002,410001,,,2023-03-30 09:36:13,2022-04-26 11:10:32.574,345,,1.0.2,,,,,,,1011,23,-383,-259,-15602,-6,2,-6,-21,61,-28,,
349,6424f59e4be23e6750b6b11e,TEST000002,410001,,,2023-03-30 09:36:14,2022-04-26 11:10:32.574,346,,1.0.2,,,,,,,1011,23,-389,-290,-15762,-4,5,-10,-21,61,-28,,
